sid,Shannon diversity
107201700002,10.395647038462204
107201700007,10.303116205838633
107201700010,9.120886064529197
107201700012,11.328857864762924
107201700013,9.06696991473231
107201700017,11.084621517782924
107201700018,10.98971718132016
107201700020,9.482431423748006
107201700022,8.638161644431767
107201700023,10.65736930174904
107201700024,10.510358327768278
107201700027,10.441419084232072
107201700028,10.470993335418868
107201700032,10.85738783369462
107201700033,7.872269837544863
107201700034,10.458923574706512
107201700036,9.738568901556867
107201700037,9.043550895263442
107201700038,9.474494824495876
107201700040,11.46288425972643
107201700041,11.209004370187856
107201700042,11.17506262150866
107201700043,11.149399642671112
107201700044,10.024317039859294
107201700045,11.681988396316198
107201700046,10.957807085624742
107201700050,10.034547401560788
107201700051,11.32278225255346
107201700054,10.919177415494003
107201700055,10.03347388319197
107201700056,10.615431429234985
107201700057,9.312039428890326
107201700058,10.929880004482468
107201700059,8.678434517237726
107201700061,8.963320553412633
107201700062,10.78278894842776
107201700064,11.54931386832443
107201700065,8.820677243300867
107201700066,11.996958785502445
107201700068,9.67465841628629
107201700069,9.44935336447022
107201700071,10.945825786253437
107201700072,10.017393657833258
107201700073,10.50791377072951
107201700074,11.147894612491353
107201700075,10.75541683873532
107201700076,10.87707185918202
107201700077,9.44674400299805
107201700078,9.287008621539972
107201700079,11.012087676427566
107201700081,11.349381091805617
107201700083,10.567767382919136
107201700084,11.50240475492419
107201700085,11.587997822453085
107201700086,8.970969204159168
107201700087,10.89081845490944
107201700088,11.72723960638273
107201700090,10.695606113458936
107201700091,11.024191387350616
107201700092,11.378714042903272
107201700094,11.281762277881317
107201700096,10.877890418885997
107201700097,10.792206959011802
107201700099,10.412573142380698
107201700102,9.740961860606689
107201700103,10.72819877428691
107201700104,8.924656853569507
107201700105,10.66120055788405
107201700106,10.571877414185398
107201700109,10.279459494948789
107201700110,11.492928882944966
107201700111,10.297116067335605
107201700112,10.11680285162409
107201700113,10.316256457980174
107201700115,10.228481820505746
107201700116,10.524081042224765
107201700118,9.94013511918451
107201700119,10.259849233110092
107201700120,10.39477284332208
107201700121,10.87395425632402
107201700123,11.070958824206969
107201700124,10.905824009784368
107201700125,10.154225585486069
107201700126,11.575023020038648
107201700127,9.80026323664084
107201700128,10.302512585055222
107201700129,11.261510042736232
107201700130,10.727913590379451
107201700131,10.057278950416546
107201700132,10.422986209591652
107201700133,9.713056646678991
107201700134,10.410719536278052
107201700135,10.753241803957124
107201700138,9.924671664074706
107201700139,10.066253346676865
107201700140,9.882629691743444
107201700142,10.592247289907116
107201700143,10.01713137784108
107201700144,10.409172047517924
107201700145,9.309096143303922
107201700146,10.85229814217896
107201700148,10.579981562412293
107201700150,11.14289570347878
107201700153,10.7183272432357
107201700154,9.952332402370924
107201700156,11.01147527858639
107201700157,9.629743568692898
107201700158,9.114764795216583
107201700159,10.671869622436438
107201700160,10.31454257792928
107201700162,10.772759683110946
107201700163,10.767765331822654
107201700164,11.02245162515994
107201700165,10.88758706877185
107201700166,10.79513125129617
107201700167,10.375546902617176
107201700169,11.226368862374551
107201700171,11.06404428570311
107201700173,9.481815595788868
107201700174,10.23793210155572
107201700176,10.652550147282202
107201700177,11.016849504768937
107201700179,10.4867882334276
107201700180,11.520005666122763
107201700181,10.828150265804185
107201700182,11.06089506980232
107201700185,10.80847207513207
107201700188,10.43246160535757
107201700189,10.033668518946897
107201700190,10.2512982676419
107201700192,11.271570794893073
107201700193,9.633331275032711
107201700194,10.461373382271969
107201700195,10.751014534822229
107201700196,11.534745669107703
107201700197,10.316016615057457
107201700199,10.921020370309462
107201700200,11.800625826516692
107201700202,11.38990287490851
107201700203,7.802816285446581
107201700205,11.131827897994684
107201700207,11.270586983934932
107201700208,11.463761806911991
107201700209,9.78397362932175
107201700211,8.933926218036952
107201700212,11.261886178262564
107201700213,9.84884028144456
107201700214,10.10022544996214
107201700215,11.085823370804931
107201700216,9.305473926994935
107201700217,9.045506989783917
107201700219,10.898218904083272
107201700220,11.09336389454016
107201700221,11.008050534784086
107201700222,10.409850527440268
107201700223,10.994179166320713
107201700224,10.031530358186318
107201700226,10.40501779494934
107201700227,8.328192938934631
107201700228,10.279601494387938
107201700230,8.893682948228184
107201700231,11.137478383171608
107201700232,10.865002429244065
107201700235,11.063403075115234
107201700236,9.439588048773658
107201700237,11.296269328220088
107201700238,9.784814284916214
107201700240,9.027317679707098
107201700241,10.23021444678384
107201700243,10.112130327488638
107201700247,8.228613797324382
107201700249,11.5003845063367
107201700251,11.557803546775084
107201700253,11.257801334362863
107201700255,11.8036784529336
107201700257,9.997628702207582
107201700259,11.644130370385554
107201700261,9.757800156143846
107201700262,9.333403881540097
107201700263,10.838817417653903
107201700265,10.603907298693784
107201700268,10.174599756683028
107201700269,11.31517355414473
107201700271,10.20791107817474
107201700272,11.370847245123688
107201700274,11.082391020987066
107201700275,10.378333342901366
107201700276,10.5781254271548
107201700277,10.916179872979075
107201700278,11.23569504254752
107201700279,11.261420991482405
107201700281,10.066704020033134
107201700282,10.370016853815704
107201700284,10.784557726304346
107201700285,11.048758835905714
107201700286,10.25842175663698
107201700287,10.762256839706115
107201700290,9.968392670178378
107201700291,11.18013000420798
107201700292,7.93493329875102
107201700293,10.37587594381
107201700296,9.722604113000893
107201700297,9.375350416054705
107201700298,9.37364665961011
107201700299,10.241866426380792
107201700300,9.809666877171589
107201700301,10.546558873950136
107201700302,11.137775253212723
107201700303,9.61064430998388
107201700304,10.097212160856012
107201700305,10.828453502055444
107201700306,9.867314218657006
107201700308,10.79886345292535
107201700312,10.73822269923023
107201700315,10.88416575647258
107201700317,9.493090125275732
107201700318,10.512096074268229
107201700320,11.075101065674788
107201700321,11.722891597909005
107201700322,9.689866852272566
107201700326,9.914519514940752
107201700327,9.03856753041888
107201700329,9.610752556828396
107201700330,9.386905521761472
107201700334,10.249784824808634
107201700339,10.587784290929973
107201700340,10.61683591892762
107201700341,9.202729663283757
107201700343,9.835203352810067
107201700344,10.876360963863196
107201700345,10.879115216160065
107201700346,10.63580234433043
107201700347,9.864045178256733
107201700348,9.763656298105802
107201700350,11.47975234436376
107201700351,10.502498337910296
107201700352,10.121902998946997
107201700353,9.5577694036232
107201700354,10.420210559646195
107201700355,11.752724446097291
107201700356,10.07738126477956
107201700357,11.005151870990964
107201700359,11.094491057494263
107201700360,12.041316845606069
107201700361,8.970978002081178
107201700362,9.654443255566354
107201700363,11.432272641775608
107201700364,11.865393075584286
107201700365,10.206697973901363
107201700367,10.068596866986915
107201700368,8.759500116284785
107201700369,10.39964416650364
107201700370,11.219876192129089
107201700371,11.08249421022172
107201700372,10.716693034077942
107201700373,10.304886880218644
107201700374,10.865736560861462
107201700377,9.943993623877049
107201700378,11.385655330183
107201700381,10.639931445212444
107201700382,10.735988629321357
107201700383,9.623463431999095
107201700384,10.225512104191452
107201700385,10.439509911780574
107201700386,10.965541267844516
107201700387,10.245413402543477
107201700388,10.709082120130509
107201700389,10.300554916423922
107201700390,9.867519968318655
107201700391,10.599301905382466
107201700392,11.390856255433023
107201700393,9.68978966699716
107201700394,9.779679100126868
107201700395,10.30109377624266
107201700396,11.319620909822913
107201700397,9.14699894405488
107201700398,10.282538509700236
107201700399,10.635303845257098
107201700401,10.881368288647227
107201700402,10.340401126829809
107201700403,11.112598919185842
107201700404,10.35852470858883
107201700405,9.212827417899964
107201700407,9.97484434404251
107201700408,11.399155293764386
107201700409,9.06054149200256
107201700411,8.576904547037785
107201700413,10.015305637633972
107201700414,11.348244231389607
107201700415,9.10119945102264
107201700417,10.321191000587502
107201700418,8.414335038275054
107201700419,11.422312643960227
107201700420,10.445621107265564
107201700421,10.425953458412756
107201700422,9.43516294216348
107201700424,9.095715457110614
107201700425,10.085880674346642
107201700426,10.81893348029303
107201700428,10.28101012850935
107201700429,8.960819534835586
107201700430,10.602796367848324
107201700431,9.861182984244348
107201700433,11.2522791614168
107201700434,10.516503566304168
107201700435,10.554219159386273
107201700437,10.588430406537611
107201700438,10.692787121738212
107201700440,11.094882224995448
107201700441,9.633718453047
107201700444,10.833833580339462
107201700445,10.583540225462208
107201700446,9.383651043502155
107201700448,10.07265511531646
107201700449,11.840365037508038
107201700450,11.643058917169515
107201700451,10.205197849996368
107201700452,9.830995610889952
107201700453,9.94305396650817
107201700454,10.515072950685113
107201700457,8.989029651418496
107201700459,10.449721287392926
107201700460,10.753131720971496
107201700461,10.531647989168428
107201700463,10.079638990243732
107201700465,9.028429159222716
107201700467,10.36542029259338
107201700468,11.25781018558266
107201700469,10.46403668961996
107201700470,10.54311080932888
107201700472,11.488879754426504
107201700473,9.288466277002316
107201700474,10.693306547396208
107201700475,11.211525949578766
107201700476,9.639259804338312
107201700477,10.095644687364317
107201700479,9.735727457607034
107201700481,9.211813216894804
107201700482,9.427181134846885
107201700483,10.82162176433443
107201700484,10.65901875608554
107201700485,10.650210820744928
107201700486,10.841298179024252
107201700488,9.739876930501442
107201700490,9.678214050159134
107201700491,10.334029665989572
107201700492,9.87754288925998
107201700493,10.74621534607842
107201700494,11.299380708903618
107201700495,10.77124250863971
107201700496,10.29453372413262
107201700497,10.817717310668469
107201700498,9.94715974685788
107201700500,10.585465488230096
107201700501,10.813735752136834
107201700502,10.112043565208516
107201700504,10.046966275271004
107201700505,10.747875984314245
107201700506,9.796263463943454
107201700507,10.168922321369903
107201700509,8.956190661141326
107201700510,9.979478784768306
107201700511,8.77741509545185
107201700512,10.472251773534277
107201700514,10.998897806655265
107201700515,11.4715777319466
107201700517,10.291668072931744
107201700518,9.16498484743578
107201700519,9.8256230666266
107201700520,9.858728131439026
107201700521,10.277328608192953
107201700522,11.071034199002042
107201700525,10.857844587572943
107201700527,10.105034804335862
107201700529,11.462654955171727
107201700531,10.621942862106474
107201700532,9.663191215826096
107201700533,11.097107399990294
107201700534,11.413423178652932
107201700537,11.794307060750112
107201700538,11.486142816606108
107201700539,10.329446513731266
107201700540,11.336137542813088
107201700543,11.058508850420882
107201700545,10.758530822258614
107201700548,10.507861554388082
107201700549,10.710112308601538
107201700550,11.059341979300765
107201700551,9.968559253478526
107201700552,9.988838319404929
107201700553,10.8150206143183
107201700554,9.802833961720642
107201700555,11.778596716966204
107201700557,10.83671567825006
107201700558,11.464357350389571
107201700559,9.136738870071737
107201700560,9.96547833108401
107201700561,10.6327157837551
107201700562,10.545384100846418
107201700563,11.568514190121276
107201700564,9.59808882780519
107201700565,10.738333848054143
107201700568,9.287126623955258
107201700569,10.78861038381089
107201700570,11.030070529601248
107201700571,11.501659083283808
107201700572,10.038180693280935
107201700573,10.497831157168948
107201700574,11.164172875287589
107201700575,10.625949422503757
107201700576,11.795148859299516
107201700577,10.590815070177277
107201700578,11.369258542245598
107201700579,10.928346435321554
107201700580,10.20138804756509
107201700581,10.770424019045372
107201700583,9.924262096083666
107201700585,9.526308695652274
107201700586,10.849429878728444
107201700587,10.435600620229724
107201700588,10.362278057483806
107201700589,8.699159341190562
107201700590,7.958001695386375
107201700591,10.189557706722022
107201700592,8.844741299886245
107201700593,9.359346841359756
107201700594,9.918188857186324
107201700596,11.018229331378462
107201700600,10.478422554907224
107201700602,10.569844092244354
107201700603,10.734272129600487
107201700604,10.830054308727815
107201700605,11.205260961631804
107201700607,9.860938212858578
107201700608,9.960798477921257
107201700610,10.842492700531034
107201700611,10.721066898274218
107201700612,11.101374322257374
107201700613,10.2169658454987
107201700614,11.24550926387377
107201700615,10.72156013345808
107201700616,10.86444547095602
107201700617,10.12654792579152
107201700618,9.993826333231429
107201700619,9.494358367626594
107201700620,10.478248656201616
107201700621,10.3213812143155
107201700622,9.2224639439839
107201700624,8.545750662553745
107201700625,9.871734239331005
107201700626,9.469642956343762
107201700627,11.06081823512725
107201700628,8.674031367415658
107201700631,10.741837304585609
107201700632,11.420446165806316
107201700633,10.940596266181323
107201700634,11.572063626620524
107201700635,11.346313062667017
107201700636,10.71177288333572
107201700637,10.431411753209948
107201700638,6.963152198706609
107201700639,10.658331911720628
107201700641,9.420636166029164
107201700642,10.413944325544334
107201700644,11.386636674045882
107201700645,11.023983584380586
107201700646,10.755311312589397
107201700648,11.065556354542844
107201700649,10.983738177805078
107201700650,10.370650099965571
107201700651,10.722576500008238
107201700652,10.75592058643346
107201700653,9.596000970504242
107201700654,10.575455462149073
107201700655,10.45744272372668
107201700657,10.876076978229792
107201700658,10.695498994864124
107201700659,10.470737696139048
107201700660,11.61805530725863
107201700661,10.65293669873362
107201700662,10.015272661165676
107201700663,10.002191708286723
107201700664,10.602305657375656
107201700665,10.972618087675224
107201700667,10.257799851375571
107201700668,10.979416350722296
107201700671,10.153801279768112
107201700672,10.71389827855528
107201700673,9.79356732191051
107201700675,10.542172345981164
107201700676,9.871487218982718
107201700679,10.430537485890406
107201700684,10.58541479656056
107201700685,9.990914762600372
107201700686,10.460958190737276
107201700687,10.02470779085537
107201700688,11.8598254877874
107201700689,10.43250522060912
107201700690,10.97769586816655
107201700692,10.050924620885189
107201700693,9.903504388902984
107201700694,10.20640171610754
107201700695,9.603586881712888
107201700696,9.920325495458036
107201700697,10.47524982123603
107201700698,10.555421297512977
107201700699,10.396214125065825
107201700702,11.659701162658072
107201700703,8.962232493072475
107201700704,9.721939222379726
107201700705,9.678181793812414
107201700706,11.255075676858317
107201700707,9.38016023145165
107201700708,11.539737003432515
107201700710,11.519593312186595
107201700711,10.499840357938757
107201700712,10.206452965441166
107201700713,11.853346391822113
107201700714,10.315333788831644
107201700716,10.012283162682586
107201700717,9.736598425561604
107201700718,10.226525171824662
107201700719,10.891146666992665
107201700720,9.818744565432167
107201700721,10.574202983439625
107201700722,10.915610504421462
107201700724,10.417050871717692
107201700727,11.159299810029188
107201700729,11.164042745813973
107201700730,11.042963927265804
107201700731,11.694160951819873
107201700733,9.467522449338263
107201700734,10.576620977196503
107201700735,7.53843610261758
107201700736,9.967596800010844
107201700737,10.22970243644692
107201700738,10.317462905160465
107201700739,9.813240638354513
107201700741,11.102509626274522
107201700742,9.186865711229512
107201700743,10.164350950728611
107201700744,10.529047344014078
107201700746,10.054497130046125
107201700747,10.377413905712894
107201700748,11.183186364000704
107201700749,10.620147812265133
107201700750,10.716733197429472
107201700751,11.774962096995896
107201700752,10.926604936084216
107201700753,10.71718791131273
107201700754,10.28147217028656
107201700755,8.80528458718801
107201700757,10.968176806110849
107201700758,10.91985061650718
107201700759,11.392920825073883
107201700760,10.837368882261323
107201700761,9.904992661776506
107201700762,11.145059640151176
107201700763,10.881332643295398
107201700764,11.02280400533163
107201700766,8.55492594641114
107201700771,10.655778248645085
107201700773,11.529990752708567
107201700775,11.286427149506904
107201700776,10.895731444341402
107201700777,11.11911823156172
