sid,Shannon diversity
107201700002,11.79847180110162
107201700007,11.557942286787448
107201700010,10.82097669262124
107201700012,12.76155123244448
107201700013,10.651948610723448
107201700017,12.56486399022694
107201700018,12.216139556425132
107201700020,11.175549550636193
107201700022,9.756556322524087
107201700023,12.059682447247637
107201700024,12.0697853949833
107201700027,12.020979938904214
107201700028,11.892542816648549
107201700032,12.529918528120325
107201700033,9.782998208920416
107201700034,11.905763049602792
107201700036,11.288289342180969
107201700037,10.490850876740296
107201700038,10.987974524296153
107201700040,12.699138625275912
107201700041,12.51791539291587
107201700042,12.524051918717824
107201700043,12.548099416978388
107201700044,11.717248005827646
107201700045,12.834668557690865
107201700046,12.440609666748422
107201700050,11.49535539223598
107201700051,12.429145170478744
107201700054,12.312599378862627
107201700055,11.666224002803176
107201700056,12.084808387804364
107201700057,10.79928162152192
107201700058,12.30720080914081
107201700059,10.65642486327778
107201700061,10.15734693536284
107201700062,12.37558251249051
107201700064,12.906138996195384
107201700065,10.40194612397654
107201700066,13.308339030139413
107201700068,11.27437815324636
107201700069,11.122827994807665
107201700071,12.5708044377245
107201700072,11.766942940755785
107201700073,12.054943416573323
107201700074,12.571278618514595
107201700075,12.189824558880018
107201700076,12.186733289128869
107201700077,11.035486451292154
107201700078,10.911391987843457
107201700079,12.428621886091117
107201700081,12.709730036543627
107201700083,12.003517912108606
107201700084,12.821973235481126
107201700085,12.98797452429615
107201700086,10.56700537024703
107201700087,12.352871054677996
107201700088,13.20013231456476
107201700090,12.105581181277438
107201700091,12.464800981655417
107201700092,12.757598355823916
107201700094,12.866506212226206
107201700096,12.061708704660624
107201700097,12.300352560328225
107201700099,11.832494484336111
107201700102,11.240791332161956
107201700103,12.165221068220946
107201700104,10.582141981658776
107201700105,12.107870914279616
107201700106,11.897467341721889
107201700109,11.713816080234498
107201700110,12.800495500466807
107201700111,11.637983303777853
107201700112,11.980496636183462
107201700113,11.674633661767269
107201700115,11.768184324776932
107201700116,11.979425195331476
107201700118,11.496354488564617
107201700119,11.56319627221673
107201700120,11.919235786028343
107201700121,12.48507456369861
107201700123,12.557942286787446
107201700124,12.323899182397293
107201700125,11.566529782624173
107201700126,13.084642322187962
107201700127,11.488844346457332
107201700128,12.021327032624374
107201700129,12.684967725143872
